tweet_id,sentiment,text,emotion
26324,negative,@ Tabassum _ india @ vinod1979do @ narendramodi Bilkool sahi kaha aapne . Ye mullah log aur Owaisi jaisa rajneta BJP ko k … https // t . co / drWDnX517D,anger
19614,negative,😂😂😂😂 dharam ke thekedar hai ye chutiye https // t . co / rCHIlV08rA,joy
38482,negative,@ AnkushMourya11 @ dostizindabaad @ GAUAHAR _ KHAN Chutiya tumary logo k pas sone ko ghr nhi hai sale foot paths pr sote … https // t . co / i37lTKwxvc,anger
22062,negative,@ madhukishwar @ KripaBanka @ asadowaisi @ asadowaisi ghtiya insan ab muuh kholo ki ye hindutva hai ? Saale ( tum ) jaise … https // t . co / dI99HL9qsx,anger
18453,negative,@ PTIofficial @ MominaBasit1 Shame on ashrafia kitna maal jama keroge haram khoro Sab yahim chor ke mar jate ho lalac … https // t . co / 51Re1rW4pX,anger
13616,negative,@ dhruv _ rathee Where is d fucking police .. law nd order ki maa chudi padi h,anger
37485,negative,@ UmarCheema1 @ ThePrintIndia Jee ap ki itah ghalat hy In ky gher walo ko kiss ny mara Aur yeh sahab tu hamesha kht … https // t co / ROe9kSV2oM,anger
17628,negative,@ Xadeejournalist lanat teri shakal pay kothay ki paidawar sala zaidi,anger
35291,negative,@ tashandstar @ RedStoneProduc4 @ Malala Harami itne log paas khare hain . Lanat hai tum logon pe . Janwar ho sub ky sub .,anger
17369,negative,@ MaryamNSharif Ary Betichod Yeh Kia Mazzaq Hay Be Jail Se Bahar Aik Bar Bhi Koi Tabiyat Kharab Nahin Magar Andar Ja … https // t . co / X8Oocd6dLn,anger
41705,negative,@ 1 _ bluff @ d _ dj _ rocks 🤣🤣🤣🤣 teri aukat nahi hai bhosdike The Linguist ling he nahi hai tera madar chod chal chutiya,anger
5077,negative,RT @ ibeingdevil Fokat ka samosa khaane & Fokat ki movie dekhne wale critics are tweeting about boycotting Salman Khan movies . Lol funny c …,joy
16597,negative,@ ambedkariteIND @ sarchana1016 Mere pishab ke dabang hain ye log suvvar se gandi nasal hai in logon ki maa ka doodh … https // t . co / thCXN7fAoz,anger
33387,negative,@ SSGPA1 @ Xadeejournalist I wish i could say the same to you but your damage is beyond repair Aik acha misaal deta … https // t co / MvtFmJsIdf,sadness
25899,negative,@ rssurjewala @ INCIndia Tv debate par ane ki tum logo ki aukat hi nahi hai Tumhara party president hi muh chupa ke … https // t co / vyduFxKV0R,anger
16961,negative,RT @ ram _ jaiswal @ Mirchiey @ DrAVSriv @ Javedakhtarjadu @ narendramodi Yeh thukne wala ussi Khan market gang ka member hai jisko chor corrupt …,anger
19431,negative,@ Nicked _ Up @ vijaita Thookne ko Dil karta h aise fake news failane wale journalists pr . Shame on such media persons . @ RanaAyyub @ Nidhi .,anger
20606,negative,@ ptanhiji6 Jija mullo ko tere jese log bnate he or unka acche se chantate he .... mujhe to lagta tu apne asli baap ka … https // t . co / SkgRrT7pTg,anger
28411,negative,PM Modi ji apko dusari bar pm banane per apko bahut subhkamnaye Hain ahi asha karte hai ki aap hum sabhi samidha ka … https // t . co / iIA8F5Bq2g,joy
1656,negative,@ mlkhattar Sir Congratulations on your marvellous victory @ BJP but it seems that no one is ever bothered about sev … https // t . co / 8woRVtJlvE,sadness
13504,negative,@ 09Chahal Koe tension aali baat nahi bhai congress aalyan ke to phla t e kutte fail ho rhe the JJP ki bhi chappal tutgi 😂😂🤣🤣🤣🤣🤣,joy
3594,negative,@ ashokgehlot51 @ ashutosh83B ise bolo Kalutosh bolta he ye Congress ja kutta he,anger
14080,negative,@ anjanaomkashyap Tum logo ne Feku k 5 sal me feku ki bhakti aur Hindu-muslim hi kiya hefeku k 5 sal me MehgaiBero … https // t . co / r71S6p4Ift,anger
44002,negative,@ AyushReshmi @ kamaalrkhan Flop hone par bhi cash Karne ki aukat Nahi hai samjha na last Eid flop thi for bhi 180 Cr … https // t . co / sqSi9lirA9,anger
13915,negative,@ TarekFatah @ dawn _ com oye beshrm budday koi rift nhi hai inshallah ... sasti shuhrat k lye ajj kal tou Pakistan k baray mai tweet kr rha hai,anger
39798,negative,@ kanhaiyakumar Abbey Tudke gang le pille sudhar ja yeh hindu Muslim band karde tera baap ab home minister hain itna … https // t . co / GW3GmrHTGE,anger
26802,negative,RT @ MahiAror Part =1_ I hate this typ people ke jo insan apne maa baap ko chod kr foreign chle jate h jab bhudape me maa baap ki seva krn …,anger
12640,negative,@ iqrarulhassan Jn khandanon ne hijrat ki apna sb kch lutwaya apne pyaron ki Bay gor o kafan lashen uthain .. unhy blk … https // t . co / FnyjOHzIVe,sadness
28524,negative,@ Sandeep19707202 @ IYC @ RahulGandhi Kaise mansikta h bhai Modiji ne khub ullu banya Hindu Muslim ke naam pe unko pat … https // t co / hqrzQP1nkG,anger
30217,negative,@ RanaAyyub Dekho is Guthka Aunty Ko ! Ye kabhi nhi batayegi ki ek Baar isne Amit Shah files banake bohot farjiwada k … https // t . co / wECdZgdlEO,anger
15255,negative,@ ZeeNewsHindi India ma treatment nahi ha to sasural walo ko puchhe yah ki 70saal ma health ka kuchh nahi kiya … https // t co / U6VLvbbw8J,anger
18849,negative,@ SunilTitota @ RiaRevealed @ PMOIndia Nhi Yehi toh BJP ke superstar pracharak h Jinhone apna kartavy sahi nibhaya u … https // t co / bvhbHeTrZC,anger
16718,negative,@ Saurabh06111983 @ IamSamSanyal @ Swamy39 Tu ek no ka chutiya hai,anger
14075,negative,@ MamataOfficial Bhaag as far as you can Your end is coming,anger
37041,negative,Media ka kaam h logo ko desh bhakti sikhana or pakistan pr debate karana .. or hindu muslim pr debate krwana ... Shay … https // t . co / XE8r82jWX9,anger
3000,negative,TIran se Tel loge . MNa sarkar abhi to desh hi nahi pura banta aur sambhal rahabas 3-4 tv houses walon ki salary … https // t . co / 9NHYR2Ivri,anger
7328,negative,@ narendramodi Media ko list nahi deker galat kiya media ka haq he list lena or public ko btana kon minister ban raha he,anger
18698,negative,@ kanhaiyakumar Bakloli band karo ... Mathra me musalmano ne 2 hindu dukandaro ko lassi ke paise mangne per peet pee … https // t . co / 9hg0RbKZ29,anger
40962,negative,@ ThinkTankPmlN7 Admin tera par Lanat and all PMLN par Lanat Kanjars,anger
18821,negative,@ shubhammudgal10 @ chitraaum Ajib suar ki aulad h saala ... Ye tune likha hi kya h or kyu likha h ... No doubt congres … https // t . co / mdlur8WLYU,anger
20988,negative,@ GitaSKapoor Best solution to end terrorism in kashmir 1. Sab terrorist ka marne ke baad hindu ritiriwaz se antya s … https // t . co / LyVkFAJKHv,anger
5549,negative,@ ExpressNewsPK Is chor ne mulk ka pesssa loot kar air blue bana li ha is se pessa wapes lo,anger
26426,neutral,@ keshavyadaviyc @ RahulGandhi Party k karya krta ka koi dosh nahi bus hai t deshwasion ki buddhi ka Jo ye samaz Na … https // t . co / vKtpI9y07A,anger
14552,neutral,@ tomevanstweets @ jacktheladradio @ Nicola _ Hume Really going to miss you on my 6am journey to work Will be at home t … https // t co / nBAszPZQis,sadness
28827,neutral,RT @ vijayr1 @ AmitShah https // t co / ndcKSSu29d @ AmitShah @ PMOIndia @ DrKKKhandelwal @ cmohry # greenopolis Sector 89 Gurgoan Modiji aap ek ta …,trust
4128,neutral,Who says breakup hurts the most Kabhi phone ki screen apne aap chalne lagi hai or rokne pe bhi na ruke 😢,sadness
17329,neutral,@ contactanirban @ DelhiteAnkita @ MamataOfficial Par sun ke gussa kyu ho jaati hai . Reactions dekh ke to nahi lagta t … https // t . co / kfFTmxLhV8,anger
28454,neutral,Amij ji ! Please chant Jai Shree Raam when you meet didi tomorrow please . # JaiShreeRaam,joy
23507,neutral,@ nonsains Job is k achi performance nhi deni jo mrzi krlo,anger
26874,neutral,@ Squirrel _ Soul in jaise ki wajah se accident hote hai . ye to nikal jayenge .,anger
20445,neutral,@ FayezzMd @ anjanaomkashyap @ Aarohi81582933 @ NityaTripathi18 @ RajgorSid @ advnehasdube @ PoojaGo33057821 @ AmitShah … https // t . co / dZlcexPyOG,surprise
17583,neutral,@ dineshgrao @ INCIndia World cup khatam huva Aap galli cricket bol rahe ho,anger
7870,neutral,@ LambaAlka Yehi toh Rahul Gandhi samjha rahe the ki 45 years ki highunemployment aaj hai . But people of India cant u … https // t . co / iz8jjbPEIm,anger
40954,neutral,RT @ cyalayIa Anybody else in love with vada ?,joy
24291,neutral,@ xiaahsan 2nd semester ka result 3rd ka Ab ye 4th ka Tests ki duaa karwai wo be EIDI be,joy
41496,neutral,@ The13thBard 😆 No collector monster thing . Your thinking to normal . Mwahahahahahaha ! This is why I am sure no one will guess it . V,joy
34735,neutral,@ cricketaakash sir Ye ICC ke jyadatar events ENGLAND me hi kyu hote hai Jabki ye fix hota hai ki har dusra match … https // t co / HPnKMBtzex,anger
18306,neutral,@ BJP4India Ji Hardic Badhain Subhkamnaye Ji MAA Ambica Ji ( Kangra Fort Old Kangra HP ) YASH KIRTI VAIBHAV KA SUBH ASHIRVAD PRADAN KAREN Ji,joy
15716,neutral,@ Rekhta Ishaq najuk hei bahut Juban se nahee aankho se bayan hoga hei Jab dard had se bad jaye to dukh se aankh bha … https // t . co / kNLiMM5LvW,sadness
13216,neutral,@ vinay200813 @ sana _ 100k Ha to healthy rahenge to modi se achha koe nhi hai yogi Ji des nhi chla sakte Amit Shah achha hai,anger
25776,neutral,@ AMIT _ GUJJU @ maloykd Dr Harshvardhan is the best for Delhiwallah so stop speculating upon Gauti let him first be … https // t co / 2IZEToD9UZ,trust
5795,neutral,@ IndiaToday @ rajeevdubey @ sardesairajdeep Don't bark yr channel and that Bhadwa Rahul Kunwal seems to be everything okay with BJP .,anger
18764,neutral,@ HRDMinistry National education policy 2019 ke draft men TET ke Saath Jo bhi alag parkirya hai aur CPD ki Jo baat … https // t . co / nkKQMipiCh,trust
41693,neutral,# AskStar What is the reason of exclusion of Ajinkya Rahane he scored well in his last series as well ? Don't you th … https // t . co / AqBbZYCKVs,anger
13629,neutral,@ CMOfficeUP good morning sir please my help you 9756473273 me bhut presan hun,sadness
35130,neutral,@ Rajesh _ Satpute @ CNBC _ Awaaz @ hemant _ ghai @ AEHarshada @ pandyapradeep @ sensexbaba Sir Can u tweet it when u recommend As we r in office,trust
12869,neutral,@ narendramodi Hearty congratulations Prime Minister of India Sri . Narendra Damodar Das Modi bhaye god bless you bhaye love you bhaya,joy
17250,neutral,@ UngraduateG @ YTCreatorsIndia # SaveUnGraduateGamer Mene bhi retweet kar dia he . Aur mene discord par 100+ members … https // t . co / nj1XOibS6R,joy
40676,neutral,@ RahulGandhi TATA motors ke convey driver Ke pas Arjun Munda ka transport chalta hai or hamare BJP ke minister hai … https // t . co / o821PA3ykL,anger
27506,neutral,@ PMOIndia Modi pehli sarkar ke kam baki rah gye honge use pura kijiye ga .... kyuki hamare gaw me bhi aek dam ka kam … https // t . co / xCpnw6tGw9,anger
36472,neutral,@ MohdRas36314887 @ ghanshyamtiwari ye tumhare jaishe soch wale hi bol sakte hai .... Janta ne chupchap vote diya awr a … https // t . co / wnQU52k7pu,anger
36740,neutral,@ sherryrehman Peshi pe jaarahe the ya apni maa ki shadi pe jarahe the ??? Tum chor ho isliye darte ho aur kiraye ke … https // t . co / 20YRE6fBxW,anger
4520,neutral,RT @ Vliveofficial BTS WORLD TOUR ' LOVE YOURSELF SPEAK YOURSELF ' Live Streaming in WEMBLEY STADIUM ! FINALLY it's D-DAY !! On 6/1 ( SAT ) 7…,joy
5239,neutral,@ RanaAyyub yes mam dream come true . # TukdeTukdeGang ko ye # AmitShah hi aazadi denge,joy
23226,neutral,@ Ind4Ever @ tantra341 My foot ........ modi is just a insect our PM dont gives a flying fuck about that tea seller ....… https // t . co / ZTPkkKypG3,anger
27987,neutral,New sarkaar bante hi ye kaam bahut achchha kiya hi modi ji ne Thanks modi ji # saraabbant … https // t . co / jd3oZZUWyD,joy
26750,neutral,As salam u walaikum Guyz Mai aap sabse maafi chahugi jinka jane anjane maine dil dukhaya ho is ramzan k pak m … https // t co / txmCwwIJDT,sadness
14296,neutral,@ ShanilaSikandar Haier tu janab ka side bussiness hai main business is family ka nasha wala namak hai or os he ko p … https // t . co / DOopUURH5g,anger
37687,neutral,@ AmanKayamHai _ ET @ priyankagandhi @ RahulGandhi Bhai Kuch bhee analysis Kar lo .. Saath lad Lete tab bhee koyee guaran … https // t . co / GzUfqIpNBM,anger
31234,neutral,RT @ KhanEijaz Good luck KK . Humesha ki tarah aasamaan se aage nikalna !! https // t . co / Ay5HW52SUI,joy
23418,neutral,@ KapilJethmalani Hahaha ! But you have to appreciate the talent and creativity bro ! Yeh to shuruat hai Aage aage Dekho hota hai kya !,joy
30670,neutral,Best wishes to @ Javedakhtarjadu @ AzmiShabana pseudo atheist In new country in advance . Bon voyage .… https // t . co / srrMgV9uZC,joy
36503,neutral,@ OmMathur _ bjp ummid h sarkar rojgar k liye bhi kadam badygi or bjp karykarta apne apne shetro m sarkar ki yojnao ko … https // t . co / C8xSlSjDb6,trust
37639,neutral,@ DreaMy __ 67 39 is too much 😂😂... and Baal chote hein 😂😂,joy
39704,neutral,@ KhawajaMAsif Ur yeh Dhun Pakistan laya Pakistan say bahir nahi lay kr gaya Papri walay k A / C say .,anger
27489,neutral,@ AlokTiwari9335 @ er _ mishra Bhai follow back karke apne bhai ko support kijiye jai shiya Ram,joy
9106,neutral,RT @ Its _ Wrath _ Hi Ooooo i love this a lot ! Thanks @ Turly032 https // t . co / iBlciZNie2,joy
3005,neutral,@ ashutosh83B @ AamAadmiParty @ yadavakhilesh @ SanjayAzadSln @ JhaSanjay @ ArvindKejriwal @ BJP4India Pakiatan me kitna h … https // t . co / gSxPbf7lLO,anger
14958,neutral,RT @ syedKashaf95 Should i beg PM Modi for my life ? AIMIM President Barrister Asaduddin Owaisi Quoets @ kunalkamra88 tweet Raju Bangay …,anger
23907,neutral,@ Sulejek wow man ... rly cool you ´ re doing this ),joy
39528,neutral,@ taliskerlover Ye pakka @ onetiponehand _ bhai maze leta h . Itna bebkuf koi nahi hota .,anger
44457,neutral,@ ChawleinNaMaro Jo team Pakistan ko haraegi wo Pakistaniyo ko buri hi lgegi 😛 ruko thore din abhi Pak vs Aus b hoga 😂,joy
39569,neutral,@ Being _ Jagriti _ Ansoon tere nikle aur aankhein meri ho Dil tera dhadke aur dhadkane meri ho Khuda kre humaari dos … https // t . co / i5UuZD39UN,joy
10395,neutral,@ Shalini21302918 @ Radha _ singh0710 Apna koi future nhi bata payega 👉😜,joy
17416,neutral,RT @ AbbaJidda1 Can you remember this ? @ amb _ abbas @ baba __________ @ dadiyata @ dino _ melaye @ jrnaib @ nkfulatan @ Anas _ Sukola @ OfficialPDPNig @ a …,surprise
5258,neutral,@ narendramodi Congratulations on your Huge Win one question Kya aap Pradhanmantri Aaarakshan ke aadhar par bane h … https // t co / LM2ZN7UonV,joy
25779,neutral,RT @ SarojInsa392 Har pal Har Din To sambala mujhe Ageee v life Harpal Jrurt Apki @ Gurmeetramrahim Plz Yar Be With me guru @ Gurmeetr …,trust
15648,neutral,Bio hi padhna tha to science le lete Me tera biography janna hein biology nahi,anger
34925,neutral,@ Shaheenayaz82 @ MianIftikharHus We will see you all at once Sarkoon pr nikalne k liye 56 inch Ka jigra chahiye Jo … https // t co / SBURzk1DkD,anger
5320,neutral,RT @ moniccabing @ Hibooo _ @ saimakramwriter i swear 😂😂😂 kabhi arsal kamina lagta toh kabhi jiya,joy
31785,neutral,@ squintneon chal isi baat pe I will follow you fresh term fresh start,joy
29311,neutral,RT @ Rahul31316222 @ Musicalnites Bhut aacha song h 😍😍 i loved it,joy
23712,neutral,Logo k to crush nakhre krtey han Hamare to best friend k nakhre hi khatam nhi hoty,joy
7629,neutral,Bharat Mata ki jai Jai hind jai bharat Shriman desh ka ek nagrik hone ke sath mere man me ek vichar utpanna hua h … https // t . co / pprJSd5hfD,joy
19890,neutral,@ ashutosh83B dalle jab bjp me 1 bhi muslim mp nahi he loksabha se to bahar se laye kya Ab 8 candidate the sab har g … https // t co / F5I5D8yiLp,anger
25418,neutral,👉💜👸🏻 Usne Kaha Kya Main Bewafa Hoon ..👉💔... maine kaha Tu Itni dhokhebaj hai Jiska Koi hisaab Nahi ...👉💔... usne Kaha b … https // t . co / u89i61dvpX,sadness
12646,neutral,RT @ dr _ biya @ Mubi _ 1214 Jahan temporary jazbat hote hen wahan shyd ek time ata h k dil bhar jata h lekin jahan permanent muhabbat ho other …,sadness
30481,neutral,@ gilani _ 2 Meri ni hai pata ni kiski hai yeh shoping main to 3pz phno ga 🤪,joy
6175,neutral,@ Rangoli _ A 😂😂😂😂 Watt lg gyi fake victim card khelne ki ......# metoo exposed https // t . co / j9M7SUujCH,anger
2101,neutral,Tum Mushkurate ho to Zindegi mein Meri Khus hone ki Wajah mil jaati hai ❤️😘 Love you my Prince .....................… https // t . co / a0XShpv6Yy,joy
7951,neutral,@ KarunaGopal1 So we must ban onion and garlic 😊😊😊 Bjp walo ko kam nahi hai ... Concept chillate rahenge bina matlab ke .,anger
44552,neutral,@ LambaAlka @ Dashrath1995 Isse ek baat saaf hai ... Bahut saare comment dekhne ke baad .. Alka ji .. Modi ji nahi gumah … https // t . co / XoN77mAcOu,anger
40940,neutral,@ PrannoyRoyNDTV Kal tak jo NDTV ko boycut kr rahe the vo bhi bhakt bol uthe ki hmne hi TRP bdhaee hai . isse ye sa … https // t . co / o1yhLCoscD,anger
18834,neutral,Yeh desh ke garh matri hi nahi gaddaro ke kaal bhi hai . Kaam bol kar jayda kaam karte karne viswash karte hai apne … https // t . co / aMDxa1AEY7,anger
43983,neutral,@ Dhananjay _ Tech @ kdcloudy isko oneplus ki gaand maarni hai specifically,anger
5969,neutral,@ BeingSalmanKhan Mashaallha Beautiful couple in the world bhai donoko nazar lagjayegi 👌👌👌👌,joy
31860,neutral,@ fangirl36518 @ nepostan I mean like main yeh point out bhi nahi karta bad times almost sabke life main aati hai … https // t . co / xvtrU1UmFa,sadness
15582,neutral,RT @ RomaMatto @ shehryar _ taseer @ SalmaanTaseer Happy birthday to your Shaheed Baba Who spread the message of humanity Being a great human …,joy
7605,neutral,@ Paytmcare @ sonurana26491 @ Paytmcare Ka product to fake hota duplicate hota hai SanDisk ke naam pe local market wala product bhejta hai,anger
25590,neutral,Modi ji ke shath hum ne bhi khai he kasam desh chalane me kadam se kadam meelyenge desh ko aghe badhaynge https // t . co / 3xL1QUtzi2,joy
27478,neutral,@ AcharyaPramodk Waah waah MP me ek Hindu baraat pe mosque me se patthar feke Gaye . Ye bhi Nahi dekhe ye bechare … https // t . co / WIR0rFqYsn,anger
