tweet_id,sentiment,text
37312,neutral,@ KingSRK _ 13 @ aadyysrkian1 @ KingSRK _ 12 Jee Shuru se woh tou beech main Ananya ne aa k demagh kharab kar diya tha Ak … https // tco / sbtyhwhqcv
21077,negative,@ TimesNow @ RShivshankar Idiot dalal and bhdwa ... Bc election se pehle tum jaise chutiye is que ko uthaya hota to baat hoti ...
20659,positive,We all taking the Proud Bharatiya Shapath to never employ children for any kind of work / services and do best for co … https // t co / 1xw9cslqzF
16861,neutral,@ mlkhattar Sir ji 12731 jbt m se bache hui 500 jbt candidates ko bhi joining dila do Ham aapke jivan bhar aabhari rhenge Jai bjp
27118,positive,@ ashutosh83B Kaise baate kar rhe ho Lag rha hai kejri ji ko bhi 0 pe pahuchaoge waha k local elections me
13532,neutral,RT @ parikshitkaul During my recent visit to Varanasi got to know about famous thaggu ke laddoo ( ठग्गू के लड्डू) from Kanpur . Thanks to my …
17406,positive,Very good efforts congratulations https // t co / uDpBAOthyS
11976,neutral,RT @ Marc __ Me Modi ji aap aam kaise khaate hain ? https // t . co / irHJpaz9eo
157,negative,@ Nevveon Real life k log chor diye hain mene already jo snakes thy ab internet k chorne hain ... i'm sad for no reason solmon (((
22571,neutral,@ Katrina _ KK Oh no that sounds nice Pina Colada without rum
24466,neutral,@ SanjeevYadav _ IN @ yadavakhilesh Waise bjp ko bolna chaiye tha o se 10 to k jivit kara Diya babua ne chalo acaha hI … https // t . co / uMx1X3U6J0
22332,positive,@ iSonu _ Nigam Sonu Ji . Thanks for appreciating . Else concert kar lo . Bulana jaror
26060,negative,@ IlhanMN Jahil aurat ; 1. 30-35cr ki aabaadi wale minoritu nahi hote . 2. Itne saalon se jo muslim gunde harkaten kr … https // t . co / dIR3aFA2Ud
19199,negative,@ ItsSwarupx @ Iamharry007 Chu Ban Saale hutiye Ind ko blame krte h Humesha Apne loss k liye 😹😹
42405,positive,Jai Shri Ram @ PMOIndia 🙏 Jai Shri Ram @ myogiadityanath 🙏 Jai Shri Ram @ MamataOfficial 🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩 theek sachey ?
37666,neutral,12 din baad Iqbal k shaheeno ko Advance eid msg send krne ka Dhora par jna 😹
21936,negative,@ LateefDaar India-Porkistan k batware se pehle kiska tha Ghanta to baja rahe hain hamare fauji bhai wahan Sun n … https // t co / BDt67j1X68
33464,neutral,@ ShashiTharoor @ TOIIndiaNews @ INCIndia great professor sir jiii
23436,positive,okay so i just read your au and I LOVE IT ... i think seungmin sent emails .. that kinda makes sense in my head ..… —… https // t . co / Jr0BLGMxJK
18981,neutral,@ SanjayAzadSln Kyon Galat Afwah faila raha hai Delli bhi jayegi hath se Free WI FI JO DIYA HAI TUNE Janta dek … https // t . co / b3nygIleld
21001,neutral,RT @ Kaushal _ shah191 @ chitraaum aaye padhare hamare aagan me !!! Itni garmi me app itne logo k sath !!! Nice to see you in Ahmadabad …
10169,positive,@ Manikangana @ Jungle _ Jalebi Hiii I love the way you wished me
16573,negative,@ tufailelif Ae madarchod ... tu zyada uchal mat . Bahut bol raha hai aajkal . Ghoonghat ka jo hai wo galat hai .. lekin s … https // t . co / U4H8PRUo3e
30804,negative,The construction is the main reason why i don ’ t come back to Houston that much . Shit is everywhere
27268,negative,Swear I think my heart is legit broken . Every since my g lady died shit don ’ t even hurt me the same
23273,positive,RT @ AirAsiaIndian Dear Neasamani get well soon ! Once you're feeling better we'd love to take you on holiday on our network ! 😉 # FlyAirAsi …
29787,positive,GAU you rocks . You won my heart . Love you 🥰🥰🥰🥰 https // t . co / 6kdvt8ZdIP
16160,negative,@ sardanarohit Tum jaise sold-out mans rhenge to yhi hoga bjp agent
24046,negative,@ Shahnaw09965190 @ BaBoo _ sAhEb _ @ Itz _ aziz __ Abe Oye chutiye madarsa mat ja Quran ko bahar gatar me feek Jake thik se … https // t . co / DaOeVaVaVE
13183,negative,@ ANI Jab hum pura kiraya dete aur train late chalti Khana kharab mile toilet Ganda ho train me saaf safai na … https // t . co / WOBEqoDaCj
7802,neutral,Jub tak Burayi k khilaf Ladoge nahi Thab tak tum Sahi ya Haq wale Sabit Nahi Hoge . Haq ushe nahi kahete jo Batil ko … https // t . co / foMcMC2i05
19448,negative,@ iArmySupporter Maa-baap ki seva chhod k terror Ka rasta apnate he .. desh k Gaddar he ye literate public
36472,neutral,@ MohdRas36314887 @ ghanshyamtiwari ye tumhare jaishe soch wale hi bol sakte hai .... Janta ne chupchap vote diya awr a … https // t . co / wnQU52k7pu
18793,positive,@ theskindoctor13 Happy birthday @ theskindoctor13 bhaiya ... aap jeeyo hazaro saal .... happy birthday
6088,positive,@ soundariyuvaraj Jab bhi i heard her mujje bhi payar ka hak hai Mauli you are my best friend Hamri khushiyo ko ghar … https // t . co / UaEb50DYTV
23360,positive,RT @ aamir _ khan I'm very sad to hear about Veeruji passing away . I had the pleasure & privilege of working with Veeruji . He was an amazing pe …
18730,positive,My love friend Sapna ji ma aapka dil churalunga key ki hame aapk dil ma rahte h aap too mar dil ma ho my love frien … https // t . co / vI2ZpOjGJt
25382,negative,@ RajaDilawarPK Tu khud chutiya ha or darn ko b smja h kia ye voice kisi or ka h dubbing ki hovi h barwe
23482,negative,@ RahulGandhi Dub Kar mar Jana chaiye apko Kya halat bana di apne is Congress ki Abhi bhi wakt he aap party se ist … https // t co / dDtPBuJHNl
1845,positive,@ ramsarnacharya1 @ ZeeNewsHindi Swami ji karmo ka fal jaroor milta hai chinta na Kare . Apne acche karm kiye apna dha … https // t . co / JzOaN552oQ
24178,neutral,@ Sonishahzad2 Or apky chor London bhaag gye jo bcha wo ander hay 😂
3129,positive,@ LKanath @ iishgroup @ rajeev _ mp @ VMBJP @ surendranbjp @ janamtelevision @ asianetnewstv 🙏 Jai modiji . jai . rss 🇮🇳🇮🇳🚩🚩🌷🌷 https // t . co / VXu6jVQI0m
27951,neutral,@ AnkitKumarkesa4 @ swyam _ sewk @ Pallavi _ Singh04 @ VeerGur59267143 @ kavyapedia @ Sonam _ Sharma3 @ Radha274402 Disturb na k … https // t . co / oRS9onmQuZ
5332,negative,@ SAMBIT _ PATRAg Jab movies or tv nahi tha to rape nahi hote the daketi nahi hoti thi aap jis sanskruti ki bat kar … https // t . co / TU141PXJZf
17408,neutral,@ Khiladis _ Hitman 2003 ek ek match dil se dekh tha final ke bad ek hafta sadme me tha . Uske bad waisa thrill ni aaya .
28076,positive,RT @ TheBlossom _ Gal Aur Sarguru Ji @ Gurmeetramrahim Jinhone Mujhe Janam Diya Hai Unka Sir Bhi garv Se uncha Kar pau 🙏 Unki Jholiyon Mein sa …
5118,neutral,Congratulations @ narendramodi ji Our very Own Prime Minister on ur such a super winning . My 5 year old daughter is … https // t . co / fu09gikNUt
33462,negative,@ Anastaciuss @ RishiMi15434436 @ shahnaveid PTA is suwar se ko Jane kyo diya wanhi thok dena cahiya tha
32488,negative,@ rahimkhan @ Qazi90 Yi to kafi dirr si band hi Abi koye dosra account hi eis ka ya yahi hi ? @ rahimkhan
11438,neutral,@ ANI 2 Articles on Islam Khatre mein hai tommorow . Esa mat karo @ KailashOnline bhiyaa . Humara dhandha band karaoge kya ?
6534,positive,@ narendramodi congratulations modi once more modi sarkar chali to chali modi lahar chali har Sahar Sahar har gaaon … https // t . co / SCKbDkNFd3
23473,negative,@ Anastaciuss @ RishiMi15434436 @ shahnaveid Tnsn mt le jldi thok denge is suwar ko . Koi bdi baat nahi hai . Tum log ki … https // t . co / VboHgbSL3B
26070,negative,RT @ Isalmanist Narang gggggg nahi lagtaaa agggg bc silyi machine hai ya koi chila raha hai acting kehte hai phir aisi backchodi k # BHARATI …
37790,neutral,@ nidhichoudhari Ab naukri jaane ka darr laga to gaandhiwadi ho gyi ??? Sharm aani chahiye tum jaise logo ko . Kam se … https // t . co / EokR8flnRv
23725,positive,@ Shivfreespirit @ garyvee love you bro . laakh takke ki baat kahi h
35784,neutral,@ ABHISHEK8881212 Abey Ch . Jaylalitha BJP ki this kya kamalgatte ? Abhi to bhenchod BJP is Modi and Modi is BJP hua … https // t . co / Mc4RewZyev
20334,neutral,@ sherryontopp Mujrim nhi smjh the kyuki tumhare Bato se bjp ko bhout bnft hua tum to bhout kam aaye itne bk bk nhi … https // t co / VJAFsnh5m8
22570,positive,Asatya par Satya ki jeet k liye dhero subhkamnaye sir aap ko LK https // t co / HI41UIJGo0
41820,positive,@ mirchidilpreet @ india4contests @ Mirchimumbai Papa bhukk lagg rahi h kuch khane ko dona waise bhi idhar match dekh … https // t co / Pe1xZE8dEC
38683,negative,@ Mohd _ Zunaid1 @ anjanaomkashyap Ye suvr k beej h mulle modi se hi fat ti h inki to abki bar Pakistan bhej dega mullo ko
15221,positive,Bharat desh k lgatar dusri bar Prime Minister banne k liye Mr Modi ji ko bahut bahut badhai Aur 3rd time 202… https // t co / Nmoc7sJv6E
42370,negative,Abe ch * tiye kis duniya mein ke rh h !! Kya jcb ki khudai ka topic tujhe pata nhi 😂😂😂😂😂😂😂😂😂😂😂 Vese bhi tati video ba … https // t co / lieGpsv3C2
13823,neutral,RT @ ArijitTm Here's the full song ! Song - # TujheKitnaChahneLage Singer - # ArijitSingh Film - # KabirSingh Download Link - https // t . co / qS7i …
28808,positive,Mere perents hamesha majdoori karke meri har khvaish poori karte hai and mene kabhi unke chehre par gareebee ke … https // t . co / ywiOOALD7S
22051,positive,@ DrMuradPTI Good and best Allah ka sukar hai k is qoum ko imran khan ki kayadat main ak naik imandar aur ustad dost … https // t co / YpcPFuuUaH
26258,neutral,@ fanwar28 Nahi wo wohi sidrah bibi wala ackunt hai jis ko kabi bilawal b promotd krta gai aur maryam baji ka pura m … https // t . co / suTqJaTVPD
39678,negative,Vote choor kab tak karoge modi ji aaj ja kal public ko pata chal hi jyega ki modi acha hai ya kamina hai https // t co / dkwbxGq43o
42150,neutral,@ qqaiser23 Are waah Aacha lga dkh kr 🙂☺️ Waise hi humlogo ko Pakistan ke log se problem nhi bus aatankwadi se hai
16188,neutral,RT @ theH _ collective ‼️ tweet us 4 photos you ’ ve taken that you ’ re really proud of and make you say “ damn i really did that 🥵🔥”
24369,positive,@ rsprasad @ narendramodi Aapko bahut bahut badhaiyan Sir . Your previous ministry was splendid & this time please make … https // t . co / gcDQ8AyGBH
36479,neutral,@ moneybloke Thand Rakkho This too is not going to happen Arora ji
12745,positive,@ BDUTT Unko hindu-muslim krne se fursat milega tab sochenge na 😀😅😂 how ironical this is that the media of the count … https // t . co / 8sWsLdgggE
26467,neutral,@ RahulGandhi bilkul galat decision aaj k time koi rally m nahi jata balki party spokesperson ko TV pe sunte hain ba … https // t co / ubRur7wekS
15706,neutral,@ KithayWajjo Nabi S . A . W ko ksi wasilay ki zaroorat nhi thi . Balkay Hazrat Adam A . S ne bhi Nabi Pak S . A . W k wasilay … https // t . co / CVGjB8bSud
19184,positive,@ BJP4India @ BSYBJP karnataka mein BJP ki athihasik Jeeth ki bahut bahut badai avem shubkamnayee . BJP ne purna bahum … https // t . co / 7hHOh07JuV
2909,neutral,“ Na I told u I Ain have no girl ” 😂😂 y ’ all niggas just be lying smh 🤦🏾‍♀️
40521,neutral,@ Aman _ Srk4life @ BeingVishuReddy @ Sweetyy _ mahak @ myselfdiyaM @ SnehaPkd @ R _ A _ J _ B @ iminjurious @_ lol _ life @ Rao _ ah2 … https // tco / t5WQQsmZEk
41909,negative,@ ZeeNewsHindi Yeh Islamic fanatic @ asadowaisi agar Hindu-mullah wala raag nahi aalapega to iski dukan kaise chalegi … https // t . co / Ob0eYil5PW
23594,neutral,@ komalaaziz @ Alhabibi _ xx Nahi . Dekha he meny log cigarettes ki wajha sy weak zaroor hoty hn lekin itni jldi nahi marty
28513,neutral,@ ImranRiazKhan Apni pela pela ka Mara . short pitch bowls na batsman ko pagal kar dia . home work nhi howa . WO sannia ka husb ko kun nhi khella
27111,negative,@ SAMBIT _ PATRAg @ rssurjewala @ INCIndia U r the worst debater . Have no respect for anybody . Bad mouthed . Tum bhi to h … https // t . co / NRMe5eSQFr
35554,positive,@ smritiirani @ TajinderBagga @ MODIfiedVikas Amethi jeetne k liye bahut bahut hardik badhai desh ko AAP jaisi karmath … https // t . co / fd356bHQ98
5897,negative,@ Nehasharma302 @ anjanaomkashyap Chamchi wamchi kutch nahi ye Sab paiso pe nachne wale log hain . Paisa phek aur jo c … https // t . co / zoYW47SwWl
17049,negative,@ jaitushar 5sal me dhara 370 nahi hata sake mahbuba k saath sarkar calaye patharbajo ko chodadiya ram mandir pe dho … https // t . co / 6x0FzCXB6z
19321,positive,@ narendramodi Congratulations sir Hmlog ko apse kafi ummid h Ap k sath Sare indian h Jai hind jai shree Ram
13940,negative,@ SirOggyBilla Mene to pehle hi kaha tha India should not participate in This WC 😏 Self respect bhi koi cheej Hoti hai 😪
6291,positive,@ imVkohli @ VivianDivine @ pumacricket Kholi sir u promised to all ur fans that u will win the world cup for us .. don '… https // t . co / aZBuElVJRT
11143,neutral,@ Aakash _ SRKian Hum log teachers ko pagal bana ke class se nikalte the ye log maa baap ka chutiya bana karke date pe nikalte hai 😂😭
14362,neutral,RT @ rajarsh29548725 @ MamataOfficial Jai Shree Ram jai ma Durga jai na Kaali
41017,positive,17 • another lq mutual na super pretty 🧡 whenever i see your ig stories i'm like ang gandaaaa 😭 super thank you rin … https // t . co / aZMWkUOqvW
25520,neutral,@ peacefairyash @ Smileyfren not studying padhnai parda ni is what is padhna man lagdaina 😆
5584,positive,Wazeer Azam Hind Modi sab aur unki kabeena ko tahe DIL se Mubarakbad pesh karta Hun https // t . co / SbNK8Ix3C2
1786,negative,@ VSShishodia @ msisodia Are is wajah se khatana mai bahut jam kah gaya tha waha police sahi se duty nahi kar rahi th … https // t . co / RzRVmRyxCQ
39818,neutral,@ Amrita _ pandey1 @ RakeshSinha01 @ MamataOfficial JAI SHREE RAM BOLNA DARU P KAR RAM KA BADNAM KARNA KITNI BEWKOOFIYA … https // t . co / DSPSYy7IYP
26553,neutral,@ Nataliacifuents JAJAJAJAJA yo ??? Yo no fui la que mande la carita de ponqu é por el negrita fum í gate los sentimientos mijaaa
17164,positive,@ taehunniee Thank you so much for making it possible to be a part of this . You safed me and so die they 💜💜
23945,positive,Prime Minister Modi Ji aur cabinet ki sabhi Mantrio ko mera hardik subh kamnay . I pray for success . Namaskar .
15148,negative,@ shivajiku000001 @ ashutosh83B @ SureshChavhanke @ aasmakhan _ khan @ iamspeaks _ Saale kmine .... Ab kaha h owasi
22315,negative,@ rssurjewala Bs jhuth faila lo desh me .... 2014 me EVM kiske control me thi ? Desh me juth failana band kr .
15965,positive,RT @ JaideepChn Ek din Desh tabaah ho jayega lekin Yeh Hindu-Muslim ka chapter nahi close hoga Stop these nonsense and say it with proud #…
16984,neutral,Best Bayan Mard Ek se Zada Shadi Q ? Video By Farhat Hashmi DAA TV 2017 https // t co / 1JXVVKpr7J via @ YouTube
28223,negative,@ ashutosh83B Baniya opportunist Babu Abh aapki tippadi ki desh aur samaj ko bilkul bhi nahi chahiye Fazool main a … https // t co / PHGkBilsIZ
3658,positive,RT @ UriksFredrik Kim har henrettet de som skulle s ø rge for en god avtale mellom Nord-Korea og USA . Her i Washington g å r Pompeo og Bolton o …
14817,neutral,RT @ SipunBe01706735 @ PiyushGoyalOffc @ PiyushGoyal Hon'ble Modi Ji and Goyal ji may ask MANN KI BAAT to this officer why he miss using a …
27987,neutral,New sarkaar bante hi ye kaam bahut achchha kiya hi modi ji ne Thanks modi ji # saraabbant … https // t . co / jd3oZZUWyD
37678,negative,@ memetics ___ Pata nhi Kon ja जंगली maal fook kr notifications bhezte h ye uc waale 😂😂
19901,negative,@ sabkadoctor @ Atheist _ Krishna @ ibymirza Jo Gandagi failayi hai yaha ye sab tere maa baap padhenge toh zarur socheng … https // t co / ye3uBxc8fV
21318,neutral,@ rishicoup @ abbycorfan @ amadigital @ McrMuseum The ' shabash ' totally got me - true Punjabi style my mum will like that 😂❤️ thank you Rishi x
40496,neutral,@ rajbansal9 @ BeingSalmanKhan @ DishPatani Yupz . Coz in single screens the audience is better dancer N actor than him … https // t . co / lXXQIOMFWd
13667,negative,@ FarhanKVirk Ye such he asa hi ho raha he . pesy kamany k chakr me ye log masoom bacho ki zingio se khail rahy he .
30937,negative,@ rssurjewala 05 Saal tak Bhokte raho ...😂 😂 😂 sayad ab kabhi sarkar banane ke mouka milega ki nahi ... Modi Aur 10 Sa … https // t . co / 9eyG3r3mWR
14918,positive,bhut bhut badhai avam subhkamnaye aapko @ ysjagan ji for taking oath as cm # printmafias # facebook com / printmafias
23179,neutral,You want a freak i wanna see when are you free hoooo
26601,negative,@ MiftahIsmail Baighairat Admi tum nay hi last budget banaya tha na ? Na sir na pair ! Kuttay ki tarha ab bhonkna band … https // t . co / W2O8LtjWtA
23879,negative,@ manojkumarmukul Ghor paltu hai sala ab sala kahin ka nahi rahega tejasavi wapas nahi lene sala isko mahaghatbandha … https // t . co / GGKOCfES9y
33762,neutral,@ av _ radhika @ RakeshT73827202 Jis ne diye hain dard uss ne dawa bana daali
13217,negative,@ theskindoctor13 @ ShefVaidya Ye jyadatar anti-Modi log anti-national kyun hote hai ? Fir bola Pakistan chale jaao toh offend ho jaate hai
1494,positive,RT @ TAETAE _ PH Watching # BTSatWembley is making me miss them more . Sighhh I ’ m really hoping for BTS in PH 🥺😭💜 we miss you everyday guys @ BTS …
1797,neutral,@ OfficeOfKNath Sir kya apka sharkar aane ke bad bhi muslim safe nhi hain madhay pardesh me . 23may ko jo video aaya … https // t . co / USKmtlUQBG
19675,negative,@ ModiLeDubega @ manakgupta @ sadhavi @ RahulGandhi Charachor ab jaldi hi hospital se wapas tihar jaege 😁😁 Pach sal to … https // t . co / dBZ9o2miyE
704,positive,@ GauravGarg888 @ PrashantMavani sir # prashant _ dhawan is kohinoor of study iq he is the best teacher of current aff … https // t co / 1Jdprmlpvi
20044,negative,RT @ barannnnn _ Mtlb janwar tou phir janwar idhar ese harami palty hein apni maa behn ka b nae sochty Kal ko is darindgi ki saza in habees …
